,Time,Action
877,00:39:23.1,&=crying
878,00:39:23.2,&=crying
879,00:39:23.3,&=crying
880,00:39:23.4,&=crying
881,00:39:23.5,&=crying
882,00:39:23.6,&=crying
883,00:39:23.7,&=crying
884,00:39:23.8,&=crying
885,00:39:23.9,&=crying
886,00:39:24.0,&=crying
887,00:39:24.1,&=crying
888,00:39:24.2,&=crying
889,00:39:24.3,&=crying
890,00:39:24.4,&=crying
891,00:39:24.5,&=crying
892,00:39:24.6,&=crying
893,00:39:24.9,&=crying
894,00:39:25.0,&=crying
895,00:39:25.1,&=crying
896,00:39:25.2,&=crying
897,00:39:25.3,&=crying
898,00:39:25.4,&=crying
899,00:39:25.5,&=crying
900,00:39:25.6,&=crying
901,00:39:25.7,&=crying
902,00:39:25.8,&=crying
903,00:39:25.9,&=crying
904,00:39:26.0,&=crying
905,00:39:26.1,&=crying
906,00:39:38.3,&=crying
907,00:39:38.4,&=crying
908,00:39:38.5,&=crying
909,00:39:38.6,&=crying
910,00:39:38.7,&=crying
911,00:39:38.8,&=crying
912,00:39:38.9,&=crying
913,00:39:39.0,&=crying
914,00:39:39.1,&=crying
915,00:39:39.2,&=crying
916,00:39:39.3,&=crying
917,00:39:39.4,&=crying
918,00:39:39.5,&=crying
919,00:39:39.6,&=crying
920,00:39:56.8,&=crying
921,00:39:56.9,&=crying
922,00:39:57.0,&=crying
923,00:39:57.1,&=crying
924,00:39:57.2,&=crying
925,00:39:57.3,&=crying
926,00:39:57.4,&=crying
927,00:39:58.5,&=crying
928,00:39:58.6,&=crying
929,00:39:58.7,&=crying
930,00:39:58.8,&=crying
931,00:39:58.9,&=crying
932,00:39:59.0,&=crying
933,00:39:59.1,&=crying
934,00:39:59.2,&=crying
935,00:39:59.3,&=crying
936,00:39:59.4,&=crying
937,00:39:59.5,&=crying
938,00:39:59.6,&=crying
939,00:39:59.7,&=crying
940,00:39:59.8,&=crying
941,00:39:59.9,&=crying
942,00:40:00.0,&=crying
943,00:40:00.1,&=crying
944,00:40:00.2,&=crying
945,00:40:00.3,&=crying
946,00:40:00.4,&=crying
947,00:40:00.5,&=crying
948,00:40:03.0,&=crying
949,00:40:03.1,&=crying
950,00:40:03.2,&=crying
951,00:40:03.3,&=crying
952,00:40:03.4,&=crying
953,00:40:04.5,&=vocalization
954,00:40:04.6,&=vocalization
955,00:40:04.7,&=vocalization
956,00:40:04.8,&=vocalization
957,00:40:04.9,&=vocalization
958,00:40:05.0,&=vocalization
959,01:09:25.9,&=crying
960,01:09:26.0,&=crying
961,01:09:26.1,&=crying
962,01:09:26.2,&=crying
963,01:09:26.3,&=crying
964,01:09:50.8,&=vocalization
965,01:09:50.9,&=vocalization
966,01:09:51.0,&=vocalization
967,01:09:51.1,&=vocalization
968,01:10:06.4,&=vocalization
969,01:10:06.5,&=vocalization
970,01:10:06.6,&=vocalization
971,01:12:41.2,&=crying
972,01:12:41.3,&=crying
973,01:12:41.4,&=crying
974,01:12:41.5,&=crying
975,01:12:41.6,&=crying
976,01:12:41.7,&=crying
977,01:12:41.8,&=crying
978,01:12:41.9,&=crying
979,01:12:42.0,&=crying
980,01:12:42.1,&=crying
981,01:12:42.2,&=crying
982,01:12:43.6,&=vocalization
983,01:12:43.7,&=vocalization
984,01:12:43.8,&=vocalization
985,01:17:12.8,&=vocalization
986,01:17:12.9,&=vocalization
987,01:17:13.0,&=vocalization
988,01:17:14.9,&=crying
989,01:17:15.0,&=crying
990,01:17:15.1,&=crying
991,01:17:15.2,&=crying
992,01:17:15.3,&=crying
993,01:17:15.4,&=crying
994,01:17:15.5,&=crying
995,01:17:15.6,&=crying
996,01:17:15.7,&=crying
997,01:17:15.8,&=crying
998,01:17:15.9,&=crying
999,01:17:16.0,&=crying
1000,01:17:18.4,&=crying
1001,01:17:18.5,&=crying
1002,01:17:18.6,&=crying
1003,01:17:33.6,&=crying
1004,01:17:33.7,&=crying
1005,01:17:33.8,&=crying
1006,01:17:33.9,&=crying
1007,01:17:34.0,&=crying
1008,01:17:34.1,&=crying
1009,01:17:34.2,&=crying
1010,01:17:59.5,&=crying
1011,01:17:59.6,&=crying
1012,01:17:59.7,&=crying
1013,01:17:59.8,&=crying
1014,01:17:59.9,&=crying
1015,01:18:00.0,&=crying
1016,01:18:00.1,&=crying
1017,01:18:00.2,&=crying
1018,01:18:00.3,&=crying
1019,01:18:00.4,&=crying
1020,01:18:00.5,&=crying
1021,01:18:00.6,&=crying
1022,01:18:00.7,&=crying
1023,01:18:00.8,&=crying
1024,01:18:00.9,&=crying
1025,01:18:01.0,&=crying
1026,01:18:01.1,&=crying
1027,01:18:01.2,&=crying
1028,01:18:01.3,&=crying
1029,01:18:05.5,&=crying
1030,01:18:05.6,&=crying
1031,01:18:05.7,&=crying
1032,01:18:05.8,&=crying
1033,01:18:08.1,&=crying
1034,01:18:08.2,&=crying
1035,01:18:10.5,&=crying
1036,01:18:10.6,&=crying
1037,01:18:10.7,&=crying
1038,01:18:10.8,&=crying
1039,01:18:10.9,&=crying
1040,01:18:11.0,&=crying
1041,01:18:11.1,&=crying
1042,01:18:11.2,&=crying
1043,01:18:11.3,&=crying
1044,01:18:11.4,&=crying
1045,01:18:11.5,&=crying
1046,01:18:11.6,&=crying
1047,01:18:11.7,&=crying
1048,01:18:11.8,&=crying
1049,01:18:12.8,&=crying
1050,01:18:12.9,&=crying
1051,01:18:13.0,&=crying
1052,01:18:13.1,&=crying
1053,01:18:17.4,&=vocalization
1054,01:18:17.5,&=vocalization
1055,01:18:17.6,&=vocalization
1056,01:18:17.7,&=vocalization
1057,01:18:17.8,&=vocalization
1058,01:18:17.9,&=vocalization
1059,01:18:21.2,&=crying
1060,01:18:21.3,&=crying
1061,01:18:21.4,&=crying
1062,01:18:21.5,&=crying
1063,01:18:21.6,&=crying
1064,01:18:25.2,&=crying
1065,01:18:25.3,&=crying
1066,01:18:25.4,&=crying
1067,01:18:25.5,&=crying
1068,01:18:25.6,&=crying
1069,01:18:25.7,&=crying
1070,01:18:25.8,&=vfx
1071,01:18:31.4,&=vocalization
1072,01:18:31.5,&=vocalization
1073,01:18:32.9,&=crying
1074,01:18:33.0,&=crying
1075,01:18:33.1,&=crying
1076,01:20:02.1,&=vocalization
1077,01:20:02.2,&=vocalization
1078,01:20:02.3,&=vocalization
1079,01:20:02.4,&=vocalization
1080,01:20:02.5,&=vocalization
1081,01:20:02.6,&=vocalization
1082,01:20:17.3,&=vocalization
1083,01:20:17.4,&=vocalization
1084,01:23:17.6,&=vocalization
1085,01:23:17.7,&=vocalization
1086,01:23:17.8,&=vocalization
1087,01:23:17.9,&=vocalization
1088,01:23:18.0,&=vocalization
1089,02:35:21.2,&=vfx
1090,02:35:21.3,&=vfx
1091,02:35:21.4,&=vfx
1092,02:35:21.5,&=vfx
1093,02:37:07.7,&=vfx
1094,02:37:07.8,&=vfx
1095,02:40:43.9,&=crying
1096,02:40:44.0,&=crying
1097,02:40:44.1,&=crying
1098,02:40:44.2,&=crying
1099,02:40:44.3,&=crying
1100,02:40:44.4,&=crying
1101,02:41:55.0,&=vocalization
1102,02:41:55.1,&=vocalization
1103,02:48:00.5,&=vocalization
1104,02:48:00.6,&=vocalization
1105,02:48:00.7,&=vocalization
1106,02:48:00.8,&=vocalization
1107,06:19:30.1,&=crying
1108,06:22:40.0,&=crying
1109,06:22:40.1,&=crying
1110,06:22:40.2,&=crying
1111,06:22:40.3,&=crying
1112,06:22:47.8,&=crying
1113,06:22:47.9,&=crying
1114,06:22:48.0,&=crying
1115,06:22:48.1,&=crying
1116,06:22:48.2,&=crying
1117,06:30:38.1,&=vfx
1118,06:30:38.2,&=vfx
1119,06:30:38.3,&=vfx
1120,06:30:38.4,&=vfx
1121,07:47:12.8,&=vfx
1122,07:47:12.9,&=vfx
1123,07:48:13.1,&=vfx
1124,07:48:13.2,&=vfx
1125,07:48:13.3,&=vfx
1126,07:48:13.4,&=vfx
1127,07:48:13.5,&=vfx
1128,07:50:09.3,&=vocalization
1129,07:50:09.4,&=vocalization
1130,07:50:09.5,&=vocalization
1131,07:50:10.1,&=vocalization
1132,07:53:33.9,&=crying
1133,07:53:34.0,&=crying
1134,07:53:44.5,&=crying
1135,07:53:44.6,&=crying
1136,07:53:44.7,&=crying
1137,07:53:44.8,&=crying
1138,07:53:44.9,&=crying
1139,07:54:31.7,&=vocalization
1140,07:54:31.8,&=vocalization
1141,08:34:04.5,&=vocalization
1142,08:34:04.6,&=vocalization
1143,08:34:04.7,&=vocalization
1144,08:34:04.8,&=vocalization
1145,08:37:04.7,&=vfx
1146,08:37:04.8,&=vfx
1147,08:37:04.9,&=vfx
1148,08:37:05.0,&=vfx
1149,08:37:05.1,&=vfx
1150,08:37:05.2,&=vfx
1151,08:37:05.3,&=vfx
1152,08:37:05.4,&=vfx
1153,08:37:05.5,&=vfx
1154,08:37:05.6,&=vfx
1155,08:49:00.0,&=vocalization
1156,08:49:00.1,&=vocalization
1157,08:49:00.2,&=vocalization
1158,08:49:00.3,&=vocalization
1159,08:49:00.4,&=vocalization
1160,08:49:00.5,&=vocalization
1161,09:15:33.9,&=vfx
1162,09:15:34.0,&=vfx
1163,09:15:34.1,&=vfx
1164,09:15:34.2,&=vfx
1165,09:15:34.3,&=vfx
1166,09:20:23.0,&=vocalization
1167,09:20:23.1,&=vocalization
1168,09:20:23.2,&=vocalization
1169,09:20:23.3,&=vocalization
1170,09:20:23.4,&=vocalization
1171,09:20:23.5,&=vocalization
1172,09:20:23.6,&=vocalization
1173,09:20:23.7,&=vocalization
1174,09:20:23.8,&=vocalization
1175,09:20:23.9,&=vocalization
1176,09:22:55.1,&=crying
1177,09:22:55.2,&=crying
1178,09:23:08.1,&=vocalization
1179,09:23:08.2,&=vocalization
1180,09:23:08.3,&=vocalization
1181,09:23:08.4,&=vocalization
1182,09:23:08.5,&=vocalization
1183,09:23:08.6,&=vocalization
1184,09:27:04.1,&=vocalization
1185,09:27:04.2,&=vocalization
1186,09:57:36.8,&=vocalization
1187,10:18:31.0,&=crying
1188,10:18:31.1,&=crying
1189,10:18:31.2,&=crying
1190,10:18:31.3,&=crying
1191,10:18:31.4,&=crying
1192,10:18:31.5,&=crying
1193,10:18:31.6,&=crying
1194,10:19:57.3,&=vocalization
1195,10:19:57.4,&=vocalization
1196,10:19:57.5,&=vocalization
1197,10:19:57.6,&=vocalization
1198,10:19:57.7,&=vocalization
1199,10:19:57.8,&=vocalization
1200,10:25:22.3,&=vocalization
1201,10:25:22.4,&=vocalization
1202,10:25:22.5,&=vocalization
1203,10:25:22.6,&=vocalization
1204,10:25:22.7,&=vocalization
1205,10:25:22.8,&=vocalization
1206,10:28:38.4,&=vocalization
1207,10:28:38.5,&=vocalization
1208,10:28:39.4,&=vocalization
1209,10:28:39.5,&=vocalization
1210,10:28:39.6,&=vocalization
1211,10:28:39.7,&=vocalization
1212,10:28:39.8,&=vocalization
1213,10:30:34.2,&=crying
1214,10:30:34.3,&=crying
1215,10:30:34.4,&=crying
1216,10:30:34.5,&=crying
1217,10:30:34.6,&=crying
1218,10:30:34.7,&=crying
1219,10:36:31.6,&=vfx
1220,10:36:31.7,&=vfx
1221,10:36:31.8,&=vfx
1222,10:41:19.1,&=crying
1223,10:41:19.2,&=crying
1224,10:43:34.0,&=vfx
1225,10:43:34.1,&=vfx
1226,10:43:34.2,&=vfx
1227,10:43:34.3,&=vfx
1228,10:43:34.4,&=vfx
1229,10:43:34.5,&=vfx
1230,10:44:53.8,&=vocalization
1231,10:44:53.9,&=vocalization
1232,10:44:54.0,&=vocalization
1233,10:44:54.1,&=vocalization
1234,10:50:28.6,&=vfx
1235,10:50:28.7,&=vfx
1236,10:50:28.8,&=vfx
1237,10:50:28.9,&=vfx
1238,10:50:29.0,&=vfx
1239,10:50:29.1,&=vfx
1240,10:50:29.2,&=vfx
1241,11:28:35.2,&=vfx
1242,11:28:35.3,&=vfx
1243,11:28:35.4,&=vfx
1244,11:34:40.6,&=vfx
1245,11:34:40.7,&=vfx
1246,11:34:40.8,&=vfx
1247,11:34:40.9,&=vfx
1248,11:34:57.0,&=vfx
1249,11:34:57.1,&=vfx
1250,11:34:57.2,&=vfx
1251,11:35:58.3,&=vocalization
1252,11:35:58.4,&=vocalization
1253,11:35:58.5,&=vocalization
1254,11:36:44.2,&=vfx
1255,11:36:44.3,&=vfx
1256,11:36:44.4,&=vfx
1257,11:36:44.5,&=vfx
1258,11:37:51.8,&=vocalization
1259,11:37:51.9,&=vocalization
1260,11:37:52.0,&=vocalization
1261,11:37:52.1,&=vocalization
1262,11:42:44.0,&=vocalization
1263,11:42:44.1,&=vocalization
1264,11:42:44.2,&=vocalization
1265,11:42:44.3,&=vocalization
1266,11:42:44.4,&=vocalization
1267,11:42:44.5,&=vocalization
1268,11:42:44.6,&=vocalization
1269,11:42:44.7,&=vocalization
1270,11:43:09.0,&=crying
1271,11:43:09.1,&=crying
1272,11:43:09.2,&=crying
1273,11:43:09.3,&=crying
1274,11:43:09.4,&=crying
1275,11:43:09.5,&=crying
1276,11:43:09.6,&=vfx
1277,11:43:09.7,&=vfx
1278,11:43:09.8,&=vfx
1279,11:43:39.7,&=crying
1280,11:43:39.8,&=crying
1281,11:43:39.9,&=crying
1282,12:29:18.0,&=crying
1283,12:35:25.0,&=vocalization
1284,12:35:25.1,&=vocalization
1285,12:35:25.2,&=vocalization
1286,12:35:25.3,&=vocalization
1287,12:35:25.4,&=vocalization
1288,12:38:36.1,&=vocalization
1289,12:38:36.2,&=vocalization
1290,12:38:36.3,&=vocalization
1291,12:38:36.4,&=vocalization
1292,12:38:37.0,&=vocalization
1293,12:38:37.1,&=vocalization
1294,12:38:37.2,&=vocalization
1295,12:39:51.9,&=vocalization
1296,12:39:52.0,&=vocalization
1297,12:40:24.0,&=crying
1298,12:40:24.1,&=crying
1299,12:40:24.2,&=crying
1300,12:40:24.3,&=crying
1301,12:41:59.9,&=vocalization
1302,12:42:00.0,&=vocalization
1303,13:23:48.9,&=vocalization
1304,13:23:49.0,&=vocalization
1305,13:23:49.1,&=vocalization
1306,13:23:49.2,&=vocalization
1307,13:23:49.3,&=vocalization
1308,13:23:49.4,&=vocalization
1309,13:23:49.5,&=vocalization
1310,13:58:58.9,&=vfx
1311,13:58:59.0,&=vfx
1312,13:58:59.1,&=vfx
1313,13:58:59.2,&=vfx
1314,13:59:39.2,&=vfx
1315,13:59:39.3,&=vfx
1316,14:00:39.8,&=vocalization
1317,14:00:39.9,&=vocalization
1318,14:00:54.8,&=vocalization
1319,14:00:54.9,&=vocalization
1320,14:00:55.0,&=vocalization
1321,14:01:03.6,&=vfx
1322,14:01:03.7,&=vfx
1323,14:01:19.9,&=vocalization
1324,14:01:20.0,&=vocalization
1325,14:01:20.1,&=vocalization
1326,14:01:23.2,&=crying
1327,14:01:23.3,&=crying
1328,14:01:23.4,&=crying
1329,14:01:23.5,&=crying
1330,14:01:36.9,&=vocalization
1331,14:01:37.0,&=vocalization
1332,14:01:37.1,&=vocalization
1333,14:03:32.9,&=vocalization
1334,14:03:33.0,&=vocalization
1335,14:03:33.1,&=vocalization
1336,14:03:34.8,&=crying
1337,14:03:34.9,&=crying
1338,14:03:35.0,&=crying
1339,14:03:52.3,&=vocalization
1340,14:03:52.4,&=vocalization
1341,14:04:25.1,&=crying
1342,14:04:25.2,&=crying
1343,14:04:25.3,&=crying
1344,14:04:25.4,&=crying
1345,14:04:25.5,&=vfx
1346,14:04:25.6,&=vfx
1347,14:04:27.6,&=crying
1348,14:04:27.7,&=crying
1349,14:04:29.6,&=crying
1350,14:04:52.9,&=vfx
1351,14:04:53.0,&=vfx
1352,14:04:53.1,&=vfx
1353,14:04:53.2,&=vfx
1354,14:05:06.9,&=vocalization
1355,14:05:07.0,&=vocalization
1356,14:05:07.1,&=vocalization
1357,14:05:07.2,&=vocalization
1358,14:05:29.8,&=crying
1359,14:05:29.9,&=crying
1360,14:05:30.0,&=crying
1361,14:05:30.1,&=crying
1362,14:05:30.2,&=crying
1363,14:05:53.3,&=crying
1364,14:05:53.4,&=crying
1365,14:05:53.5,&=crying
1366,14:05:53.6,&=crying
1367,14:05:53.7,&=crying
1368,14:05:53.8,&=crying
1369,14:05:53.9,&=crying
1370,14:05:54.0,&=crying
1371,14:05:54.1,&=crying
1372,14:05:54.2,&=crying
1373,14:05:54.3,&=crying
1374,14:05:54.4,&=crying
1375,14:05:54.5,&=crying
1376,14:05:54.6,&=crying
1377,14:05:54.7,&=crying
1378,14:05:54.8,&=crying
1379,14:05:54.9,&=crying
1380,14:05:55.0,&=crying
1381,14:06:07.1,&=vocalization
1382,14:06:07.2,&=vocalization
1383,14:06:07.3,&=vocalization
1384,14:06:07.4,&=vocalization
1385,14:06:07.9,&=vocalization
1386,14:06:08.0,&=vocalization
1387,14:06:08.1,&=vocalization
1388,14:06:08.7,&=vocalization
1389,14:06:22.3,&=crying
1390,14:06:22.4,&=crying
1391,14:06:22.5,&=crying
1392,14:06:22.6,&=crying
1393,14:06:22.7,&=crying
1394,14:06:22.8,&=crying
1395,14:06:22.9,&=crying
1396,14:06:23.0,&=crying
1397,14:06:24.6,&=crying
1398,14:06:24.7,&=crying
1399,14:06:24.8,&=crying
1400,14:06:24.9,&=crying
1401,14:06:25.0,&=crying
1402,14:06:25.1,&=crying
1403,14:06:25.2,&=vocalization
1404,14:06:25.3,&=vocalization
1405,14:06:25.4,&=vocalization
1406,14:06:25.5,&=vocalization
1407,14:06:25.6,&=vocalization
1408,14:06:25.7,&=vocalization
1409,14:06:25.8,&=vocalization
1410,14:06:25.9,&=vocalization
1411,14:06:30.6,&=crying
1412,14:06:30.7,&=crying
1413,14:06:30.8,&=crying
1414,14:06:30.9,&=crying
1415,14:06:31.0,&=crying
1416,14:06:31.1,&=crying
1417,14:06:31.2,&=crying
1418,14:06:31.3,&=crying
1419,14:06:31.4,&=crying
1420,14:06:35.7,&=vocalization
1421,14:06:35.8,&=vocalization
1422,14:06:35.9,&=vocalization
1423,14:06:36.0,&=vocalization
1424,14:06:36.1,&=vocalization
1425,14:06:36.2,&=vocalization
1426,14:07:15.7,&=crying
1427,14:07:15.8,&=crying
1428,14:07:15.9,&=crying
1429,14:07:16.0,&=crying
1430,14:07:16.1,&=crying
1431,14:07:16.2,&=crying
1432,14:07:16.3,&=crying
1433,14:07:16.4,&=crying
1434,14:07:16.5,&=crying
1435,14:07:16.6,&=crying
1436,14:07:16.7,&=vocalization
1437,14:07:16.8,&=vocalization
1438,14:07:16.9,&=vocalization
1439,14:07:17.0,&=vocalization
1440,14:07:17.6,&=vocalization
1441,14:07:17.7,&=vocalization
1442,14:07:17.8,&=vocalization
1443,14:07:17.9,&=vocalization
1444,14:07:49.2,&=vocalization
1445,14:07:49.3,&=vocalization
1446,14:07:49.4,&=vocalization
1447,14:07:49.5,&=vocalization
1448,14:07:49.6,&=vocalization
1449,14:07:49.7,&=vocalization
1450,14:07:49.8,&=vocalization
1451,14:07:49.9,&=vocalization
1452,14:07:50.0,&=vocalization
1453,14:07:50.1,&=vocalization
1454,14:07:50.2,&=vocalization
1455,14:07:50.3,&=vocalization
1456,14:07:50.4,&=vocalization
1457,14:07:50.5,&=vocalization
1458,14:07:50.6,&=vocalization
1459,14:07:50.7,&=vocalization
1460,14:07:50.8,&=vocalization
1461,14:07:58.8,&=vocalization
1462,14:07:58.9,&=vocalization
1463,14:08:08.3,&=vfx
1464,14:08:08.4,&=vfx
1465,14:08:08.5,&=vfx
1466,14:08:08.6,&=vfx
1467,14:08:08.7,&=vfx
1468,14:08:08.8,&=vfx
1469,14:08:32.0,&=vocalization
1470,14:08:32.1,&=vocalization
1471,14:08:32.2,&=vocalization
1472,14:08:32.3,&=vocalization
1473,14:08:32.4,&=vocalization
1474,14:09:00.2,&=crying
1475,14:09:00.3,&=crying
1476,14:09:00.4,&=crying
1477,14:09:00.5,&=crying
1478,14:09:00.6,&=crying
1479,14:09:05.6,&=vocalization
1480,14:09:05.7,&=vocalization
1481,14:09:05.8,&=vocalization
1482,14:09:05.9,&=vocalization
1483,14:09:06.0,&=vocalization
1484,14:09:06.1,&=vocalization
1485,14:09:16.7,&=vocalization
1486,14:09:16.8,&=vocalization
1487,14:09:16.9,&=vocalization
1488,14:09:17.0,&=vocalization
1489,14:09:17.1,&=vocalization
1490,14:09:17.2,&=vocalization
1491,14:09:17.3,&=vocalization
1492,14:09:17.4,&=vocalization
1493,14:09:18.3,&=vocalization
1494,14:09:18.4,&=vocalization
1495,14:09:18.5,&=vocalization
1496,14:09:19.2,&=vocalization
1497,14:09:19.3,&=vocalization
1498,14:09:19.8,&=vocalization
1499,14:09:19.9,&=vocalization
1500,14:09:20.0,&=vocalization
1501,14:09:21.2,&=vocalization
1502,14:09:21.3,&=vocalization
1503,14:09:21.4,&=vocalization
1504,14:10:03.6,&=crying
1505,14:10:03.7,&=crying
1506,14:10:03.8,&=crying
1507,14:10:03.9,&=crying
1508,14:10:04.0,&=crying
1509,14:10:04.1,&=crying
1510,14:10:04.2,&=crying
1511,14:10:04.3,&=crying
1512,14:10:04.9,&=crying
1513,14:10:05.0,&=crying
1514,14:10:05.1,&=crying
1515,14:10:05.2,&=crying
1516,14:10:12.5,&=vocalization
1517,14:10:12.6,&=vocalization
1518,14:10:23.6,&=vocalization
1519,14:10:23.7,&=vocalization
1520,14:10:23.8,&=vocalization
1521,14:10:23.9,&=vocalization
1522,14:10:24.0,&=vocalization
1523,14:10:24.1,&=vocalization
1524,14:10:24.2,&=vocalization
1525,14:10:24.3,&=vocalization
1526,14:10:24.5,&=vocalization
1527,14:10:24.6,&=vocalization
1528,14:10:24.7,&=vocalization
1529,14:10:24.8,&=vocalization
1530,14:10:24.9,&=vocalization
1531,14:10:25.0,&=vocalization
1532,14:10:25.1,&=vocalization
1533,14:10:34.3,&=vocalization
1534,14:10:34.4,&=vocalization
1535,14:10:34.5,&=vocalization
1536,14:10:34.6,&=vocalization
1537,14:10:34.7,&=vocalization
1538,14:10:34.8,&=vocalization
1539,14:10:37.5,&=vocalization
1540,14:10:37.6,&=vocalization
1541,14:10:37.7,&=vocalization
1542,14:10:37.8,&=vocalization
1543,14:10:37.9,&=vocalization
1544,14:10:38.0,&=vocalization
1545,14:10:38.1,&=vocalization
1546,14:10:38.2,&=vocalization
1547,14:10:59.6,&=vocalization
1548,14:10:59.7,&=vocalization
1549,14:10:59.8,&=vocalization
1550,14:10:59.9,&=vocalization
1551,14:11:00.0,&=vocalization
1552,14:11:02.9,&=vocalization
1553,14:11:03.0,&=vocalization
1554,14:11:03.1,&=vocalization
1555,14:11:03.2,&=vocalization
1556,14:11:03.3,&=vocalization
1557,14:11:03.4,&=vocalization
1558,14:11:14.3,&=vocalization
1559,14:11:14.4,&=vocalization
1560,14:11:14.5,&=vocalization
1561,14:11:14.6,&=vocalization
1562,14:11:14.7,&=vocalization
1563,14:11:14.8,&=vocalization
1564,14:11:14.9,&=vocalization
1565,14:11:15.0,&=vocalization
1566,14:11:15.1,&=vocalization
1567,14:11:32.0,&=crying
1568,14:11:32.1,&=crying
1569,14:11:32.2,&=crying
1570,14:11:32.3,&=crying
1571,14:11:32.4,&=crying
1572,14:11:32.5,&=crying
1573,14:11:32.6,&=crying
1574,14:11:32.7,&=crying
1575,14:11:32.8,&=crying
1576,14:11:32.9,&=crying
1577,14:11:33.0,&=crying
1578,14:11:33.1,&=crying
1579,14:12:06.5,&=vocalization
1580,14:12:06.6,&=vocalization
1581,14:12:06.7,&=vocalization
1582,14:12:06.8,&=vocalization
1583,14:12:06.9,&=vocalization
1584,14:12:07.0,&=vocalization
1585,14:12:11.0,&=vocalization
1586,14:12:11.5,&=vocalization
1587,14:12:11.6,&=vocalization
1588,14:12:21.7,&=vocalization
1589,14:12:21.8,&=vocalization
1590,14:12:21.9,&=vocalization
1591,14:12:22.0,&=vocalization
1592,14:12:22.1,&=vocalization
1593,14:12:22.2,&=vocalization
1594,14:12:22.3,&=vocalization
1595,14:12:22.4,&=vocalization
1596,14:12:22.5,&=vocalization
1597,14:12:22.6,&=vocalization
1598,14:12:23.2,&=vocalization
1599,14:12:23.3,&=vocalization
1600,14:12:23.4,&=vocalization
1601,14:12:23.5,&=vocalization
1602,14:12:23.6,&=vocalization
1603,14:12:23.7,&=vocalization
1604,14:12:38.5,&=crying
1605,14:12:38.6,&=crying
1606,14:12:38.7,&=crying
1607,14:12:38.8,&=crying
1608,14:12:38.9,&=crying
1609,14:12:39.0,&=crying
1610,14:12:44.4,&=crying
1611,14:12:44.5,&=crying
1612,14:12:44.6,&=crying
1613,14:12:44.7,&=crying
1614,14:12:44.8,&=crying
1615,14:12:44.9,&=crying
1616,14:12:45.0,&=crying
1617,14:12:45.1,&=crying
1618,14:13:01.9,&=vfx
1619,14:13:02.0,&=vfx
1620,14:13:39.7,&=crying
1621,14:13:39.8,&=crying
1622,14:13:39.9,&=crying
1623,14:13:40.0,&=crying
1624,14:13:40.1,&=crying
1625,14:13:40.2,&=crying
1626,14:13:41.7,&=vocalization
1627,14:13:41.8,&=vocalization
1628,14:13:41.9,&=vocalization
1629,14:13:42.0,&=vocalization
1630,14:13:42.1,&=vocalization
1631,14:13:42.2,&=vocalization
1632,14:13:52.7,&=vocalization
1633,14:14:01.2,&=vocalization
1634,14:14:01.3,&=vocalization
1635,14:14:01.4,&=vocalization
1636,14:14:01.5,&=vocalization
1637,14:14:01.6,&=vocalization
1638,14:14:01.7,&=vocalization
1639,14:14:01.8,&=vocalization
1640,14:14:01.9,&=vocalization
1641,14:14:02.0,&=vocalization
1642,14:15:00.1,&=crying
1643,14:15:00.2,&=crying
1644,14:15:00.3,&=crying
1645,14:15:00.4,&=crying
1646,14:15:00.5,&=crying
1647,14:15:00.6,&=crying
1648,14:15:00.7,&=crying
1649,14:15:00.8,&=crying
1650,14:15:00.9,&=crying
1651,14:15:01.0,&=crying
1652,14:15:01.1,&=crying
1653,14:15:01.2,&=crying
1654,14:15:01.3,&=crying
1655,14:15:01.4,&=crying
1656,14:15:01.5,&=crying
1657,14:15:01.6,&=crying
1658,14:15:01.7,&=crying
1659,14:15:01.8,&=crying
1660,14:15:01.9,&=crying
1661,14:15:02.0,&=crying
1662,14:15:02.1,&=crying
1663,14:15:02.2,&=crying
1664,14:15:18.8,&=crying
1665,14:15:18.9,&=crying
1666,14:15:19.0,&=crying
1667,14:15:19.1,&=vfx
1668,14:15:31.1,&=vocalization
1669,14:15:31.2,&=vocalization
1670,14:15:31.3,&=vocalization
1671,14:15:31.4,&=vocalization
1672,14:15:31.5,&=vocalization
1673,14:15:31.6,&=vocalization
1674,14:15:32.6,&=crying
1675,14:15:32.7,&=crying
1676,14:15:32.8,&=crying
1677,14:15:32.9,&=crying
1678,14:15:33.0,&=crying
1679,14:15:38.1,&=crying
1680,14:15:38.2,&=crying
1681,14:15:38.3,&=crying
1682,14:15:38.4,&=crying
1683,14:15:46.1,&=vocalization
1684,14:15:46.2,&=vocalization
1685,14:15:46.3,&=vocalization
1686,14:15:46.4,&=vocalization
1687,14:15:46.5,&=vocalization
1688,14:15:46.6,&=vocalization
1689,14:15:46.7,&=vocalization
1690,14:15:46.8,&=vocalization
1691,14:15:50.7,&=vocalization
1692,14:15:50.8,&=vocalization
1693,14:15:50.9,&=vocalization
1694,14:15:51.0,&=vocalization
1695,14:15:51.1,&=vocalization
1696,14:15:51.7,&=vocalization
1697,14:15:51.8,&=vocalization
1698,14:15:51.9,&=vocalization
1699,14:15:52.0,&=vocalization
1700,14:15:52.1,&=vocalization
1701,14:16:02.8,&=vfx
1702,14:16:02.9,&=vfx
1703,14:16:03.0,&=vfx
1704,14:16:08.6,&=vfx
1705,14:16:08.7,&=vfx
1706,14:16:08.8,&=vfx
1707,14:16:08.9,&=vfx
