,Time,Action
1967,00:37:47.1,&=crying
1968,00:37:47.2,&=crying
1969,00:37:47.3,&=crying
1970,00:37:47.4,&=crying
1971,00:37:47.5,&=crying
1972,00:37:47.6,&=crying
1973,00:37:47.7,&=crying
1974,00:37:47.8,&=crying
1975,00:37:47.9,&=crying
1976,00:37:48.0,&=crying
1977,00:37:48.1,&=crying
1978,00:37:48.2,&=crying
1979,00:37:48.3,&=crying
1980,00:37:48.4,&=crying
1981,00:37:48.5,&=crying
1982,00:37:48.6,&=crying
1983,00:37:48.7,&=crying
1984,00:37:48.8,&=crying
1985,00:37:48.9,&=crying
1986,00:37:49.0,&=crying
1987,00:37:49.1,&=crying
1988,00:37:49.2,&=crying
1989,00:37:49.3,&=crying
1990,00:37:49.4,&=crying
1991,00:37:49.5,&=crying
1992,00:37:49.6,&=crying
1993,00:37:50.5,&=crying
1994,00:37:50.6,&=crying
1995,00:37:50.7,&=crying
1996,00:37:50.8,&=crying
1997,00:37:50.9,&=crying
1998,00:37:51.0,&=crying
1999,00:37:51.1,&=crying
2000,00:37:51.2,&=crying
2001,00:37:51.3,&=crying
2002,00:37:51.4,&=crying
2003,00:37:51.5,&=crying
2004,00:37:51.6,&=crying
2005,00:37:51.7,&=crying
2006,00:37:51.8,&=crying
2007,00:37:51.9,&=crying
2008,00:37:52.0,&=crying
2009,00:37:52.1,&=crying
2010,00:37:52.5,&=crying
2011,00:37:52.6,&=crying
2012,00:37:52.7,&=crying
2013,00:37:52.8,&=crying
2014,00:37:52.9,&=vocalization
2015,00:37:53.0,&=vocalization
2016,00:37:53.5,&=vocalization
2017,00:37:53.6,&=vocalization
2018,00:37:54.0,&=crying
2019,00:37:54.1,&=crying
2020,00:37:54.2,&=crying
2021,00:37:54.3,&=crying
2022,00:37:54.4,&=crying
2023,00:37:54.5,&=crying
2024,00:37:55.7,&=crying
2025,00:37:55.8,&=crying
2026,00:37:55.9,&=crying
2027,00:37:56.0,&=crying
2028,00:37:56.1,&=crying
2029,00:37:56.2,&=crying
2030,00:37:56.3,&=crying
2031,00:37:56.4,&=crying
2032,00:37:56.5,&=crying
2033,00:37:56.6,&=crying
2034,00:37:56.7,&=crying
2035,00:37:56.8,&=crying
2036,00:37:56.9,&=crying
2037,00:37:57.0,&=crying
2038,00:37:57.1,&=crying
2039,00:37:57.2,&=crying
2040,00:37:57.3,&=crying
2041,00:37:57.4,&=crying
2042,00:37:57.5,&=crying
2043,00:37:57.6,&=crying
2044,00:37:57.7,&=crying
2045,00:37:57.8,&=crying
2046,00:37:57.9,&=crying
2047,00:37:58.0,&=crying
2048,00:37:58.1,&=crying
2049,00:37:58.2,&=crying
2050,00:37:58.3,&=crying
2051,00:37:58.4,&=crying
2052,00:37:58.5,&=crying
2053,00:37:58.6,&=crying
2054,00:37:58.7,&=crying
2055,00:37:58.8,&=crying
2056,00:37:58.9,&=crying
2057,00:37:59.0,&=crying
2058,00:37:59.1,&=crying
2059,00:37:59.2,&=crying
2060,00:37:59.3,&=crying
2061,00:37:59.7,&=crying
2062,00:37:59.8,&=crying
2063,00:37:59.9,&=crying
2064,00:38:00.0,&=crying
2065,00:38:02.5,&=crying
2066,00:38:02.6,&=crying
2067,00:38:02.7,&=crying
2068,00:38:02.8,&=crying
2069,00:38:04.1,&=crying
2070,00:38:04.2,&=crying
2071,00:38:07.5,&=crying
2072,00:38:07.6,&=crying
2073,00:38:07.7,&=crying
2074,00:38:09.8,&=crying
2075,00:38:09.9,&=crying
2076,00:38:10.0,&=crying
2077,00:38:10.1,&=crying
2078,00:38:10.2,&=crying
2079,00:38:10.3,&=crying
2080,00:38:10.4,&=crying
2081,00:38:10.5,&=crying
2082,00:38:10.6,&=crying
2083,00:38:10.7,&=crying
2084,00:38:10.8,&=crying
2085,00:38:10.9,&=crying
2086,00:38:11.0,&=crying
2087,00:38:11.1,&=crying
2088,00:38:11.2,&=crying
2089,00:38:11.3,&=crying
2090,00:38:11.4,&=crying
2091,00:38:11.5,&=crying
2092,00:38:11.6,&=crying
2093,00:38:11.7,&=crying
2094,00:38:11.8,&=crying
2095,00:38:16.6,&=crying
2096,00:38:16.7,&=crying
2097,00:38:16.8,&=crying
2098,00:38:16.9,&=crying
2099,00:38:17.0,&=crying
2100,00:38:17.1,&=crying
2101,00:38:17.2,&=crying
2102,00:38:17.3,&=crying
2103,00:38:17.4,&=crying
2104,00:38:17.5,&=crying
2105,00:38:17.6,&=crying
2106,00:38:20.8,&=crying
2107,00:38:20.9,&=crying
2108,00:38:21.0,&=crying
2109,00:38:21.1,&=crying
2110,00:38:21.2,&=crying
2111,00:38:21.3,&=crying
2112,00:38:21.4,&=crying
2113,00:38:21.5,&=crying
2114,00:38:21.6,&=crying
2115,00:38:21.7,&=crying
2116,00:38:21.8,&=crying
2117,00:38:21.9,&=crying
2118,00:38:22.0,&=crying
2119,00:38:22.1,&=crying
2120,00:38:22.2,&=crying
2121,00:38:22.3,&=crying
2122,00:38:22.4,&=crying
2123,00:38:33.1,&=crying
2124,00:38:33.2,&=crying
2125,00:38:33.3,&=crying
2126,00:38:33.4,&=crying
2127,00:38:33.5,&=crying
2128,00:38:33.6,&=crying
2129,00:38:33.7,&=crying
2130,00:38:33.8,&=crying
2131,00:38:33.9,&=crying
2132,00:38:34.0,&=crying
2133,00:38:35.7,&=crying
2134,00:38:35.8,&=crying
2135,00:38:35.9,&=crying
2136,00:38:36.0,&=crying
2137,00:38:36.1,&=crying
2138,00:38:36.2,&=crying
2139,00:38:36.3,&=crying
2140,00:38:36.4,&=crying
2141,00:38:36.5,&=crying
2142,00:38:36.6,&=crying
2143,00:38:36.7,&=crying
2144,00:38:36.8,&=crying
2145,00:38:37.1,&=crying
2146,00:38:37.2,&=crying
2147,00:38:37.3,&=crying
2148,00:38:37.4,&=crying
2149,00:38:37.5,&=crying
2150,00:38:37.6,&=crying
2151,00:38:37.7,&=crying
2152,00:38:37.8,&=crying
2153,00:38:37.9,&=crying
2154,00:38:38.0,&=crying
2155,00:38:38.1,&=crying
2156,00:38:38.2,&=crying
2157,00:38:38.3,&=crying
2158,00:38:38.4,&=crying
2159,00:38:38.5,&=crying
2160,00:38:38.6,&=crying
2161,00:38:40.9,&=crying
2162,00:38:41.0,&=crying
2163,00:38:41.1,&=crying
2164,00:38:41.2,&=crying
2165,00:38:41.3,&=crying
2166,00:38:41.4,&=crying
2167,00:38:41.5,&=crying
2168,00:38:41.6,&=crying
2169,00:38:41.7,&=crying
2170,00:38:41.8,&=crying
2171,00:38:41.9,&=crying
2172,00:38:42.0,&=crying
2173,00:38:42.1,&=crying
2174,00:38:42.2,&=crying
2175,00:38:42.3,&=crying
2176,00:38:42.4,&=crying
2177,00:38:42.5,&=crying
2178,00:38:42.6,&=crying
2179,00:38:42.7,&=crying
2180,00:38:52.9,&=crying
2181,00:38:53.0,&=crying
2182,00:38:53.1,&=crying
2183,00:38:53.2,&=crying
2184,00:38:53.3,&=crying
2185,00:38:53.4,&=crying
2186,00:38:53.5,&=crying
2187,00:38:53.6,&=crying
2188,00:38:53.7,&=crying
2189,00:38:53.8,&=crying
2190,00:38:53.9,&=crying
2191,00:38:54.0,&=crying
2192,00:38:54.1,&=crying
2193,00:38:54.2,&=crying
2194,00:38:54.3,&=crying
2195,00:38:54.4,&=crying
2196,00:38:54.5,&=crying
2197,00:39:05.1,&=vocalization
2198,00:39:05.2,&=vocalization
2199,00:39:05.3,&=vocalization
2200,00:39:05.4,&=vocalization
2201,00:39:05.5,&=vocalization
2202,00:39:05.6,&=vocalization
2203,00:39:05.7,&=vocalization
2204,00:39:05.8,&=vocalization
2205,00:39:07.4,&=vfx
2206,00:39:07.5,&=vfx
2207,00:39:10.7,&=crying
2208,00:39:10.8,&=crying
2209,00:39:22.4,&=crying
2210,00:39:23.6,&=crying
2211,00:39:23.7,&=crying
2212,00:39:23.8,&=crying
2213,00:39:23.9,&=crying
2214,00:39:24.0,&=crying
2215,00:39:24.1,&=crying
2216,00:39:26.1,&=crying
2217,00:39:26.2,&=crying
2218,00:39:26.3,&=crying
2219,00:39:26.4,&=crying
2220,00:39:26.5,&=crying
2221,00:39:26.6,&=crying
2222,00:39:26.7,&=crying
2223,00:39:26.8,&=crying
2224,00:39:26.9,&=crying
2225,00:39:27.0,&=crying
2226,00:39:28.0,&=crying
2227,00:39:28.1,&=crying
2228,00:39:28.2,&=crying
2229,00:39:28.3,&=crying
2230,00:39:28.4,&=crying
2231,00:39:28.5,&=crying
2232,00:39:28.6,&=crying
2233,00:39:28.7,&=crying
2234,00:39:28.8,&=crying
2235,00:39:33.6,&=crying
2236,00:39:33.7,&=crying
2237,00:39:33.8,&=crying
2238,00:39:33.9,&=crying
2239,00:39:34.0,&=crying
2240,00:39:34.6,&=vocalization
2241,00:39:34.7,&=vocalization
2242,00:39:34.8,&=vocalization
2243,00:39:34.9,&=vocalization
2244,00:39:35.0,&=vocalization
2245,00:39:35.1,&=vocalization
2246,00:39:38.3,&=crying
2247,00:39:38.4,&=crying
2248,00:39:38.5,&=crying
2249,00:39:38.6,&=crying
2250,00:39:38.7,&=vfx
2251,00:39:38.8,&=vfx
2252,00:39:42.2,&=crying
2253,00:39:42.3,&=crying
2254,00:39:42.4,&=crying
2255,00:39:42.5,&=crying
2256,00:39:42.6,&=crying
2257,00:39:42.7,&=crying
2258,00:39:42.8,&=crying
2259,00:39:42.9,&=crying
2260,00:39:43.0,&=crying
2261,00:39:43.1,&=crying
2262,00:39:43.2,&=crying
2263,00:39:43.3,&=crying
2264,00:39:43.4,&=crying
2265,00:39:46.5,&=crying
2266,00:39:49.1,&=crying
2267,00:39:51.8,&=crying
2268,00:39:51.9,&=crying
2269,00:39:52.0,&=crying
2270,00:39:52.1,&=crying
2271,00:39:52.2,&=crying
2272,00:39:52.3,&=crying
2273,00:39:52.4,&=crying
2274,00:39:52.5,&=crying
2275,00:39:52.6,&=crying
2276,00:39:52.7,&=crying
2277,00:39:53.7,&=crying
2278,00:39:53.8,&=crying
2279,00:39:53.9,&=crying
2280,00:39:54.0,&=crying
2281,00:39:54.1,&=crying
2282,00:39:54.2,&=crying
2283,00:39:56.5,&=crying
2284,00:39:56.6,&=crying
2285,00:39:56.7,&=crying
2286,00:39:56.8,&=crying
2287,00:39:56.9,&=crying
2288,00:39:57.0,&=crying
2289,00:39:57.9,&=crying
2290,00:39:58.0,&=crying
2291,00:39:58.1,&=crying
2292,00:39:58.2,&=crying
2293,00:39:58.3,&=crying
2294,00:39:58.4,&=crying
2295,00:39:58.5,&=crying
2296,00:39:58.6,&=crying
2297,00:39:59.5,&=crying
2298,00:39:59.6,&=crying
2299,00:39:59.7,&=crying
2300,00:39:59.8,&=crying
2301,00:39:59.9,&=crying
2302,00:40:00.0,&=crying
2303,00:40:00.1,&=crying
2304,00:40:00.2,&=crying
2305,00:40:00.3,&=crying
2306,00:40:00.4,&=crying
2307,00:40:00.5,&=crying
2308,00:40:00.6,&=crying
2309,00:40:00.7,&=crying
2310,00:40:00.8,&=crying
2311,00:40:02.6,&=crying
2312,00:40:02.7,&=crying
2313,00:40:02.8,&=crying
2314,00:40:02.9,&=crying
2315,00:40:03.0,&=crying
2316,00:40:03.1,&=crying
2317,00:40:04.1,&=vocalization
2318,00:40:04.2,&=vocalization
2319,00:40:04.3,&=vocalization
2320,00:40:04.4,&=vocalization
2321,00:40:04.5,&=vocalization
2322,00:40:04.6,&=vocalization
2323,00:40:04.7,&=vocalization
2324,00:40:04.8,&=vocalization
2325,00:40:13.2,&=vocalization
2326,00:40:13.3,&=vocalization
2327,00:40:13.4,&=vocalization
2328,00:40:13.5,&=vocalization
2329,00:40:18.4,&=crying
2330,00:40:18.5,&=crying
2331,00:40:18.6,&=crying
2332,00:40:18.7,&=crying
2333,00:40:18.8,&=crying
2334,00:40:21.0,&=crying
2335,00:40:21.1,&=crying
2336,00:40:21.2,&=crying
2337,00:40:21.3,&=crying
2338,00:40:26.0,&=vocalization
2339,00:40:26.1,&=vocalization
2340,00:40:26.2,&=vocalization
2341,00:40:26.3,&=vocalization
2342,00:40:27.9,&=crying
2343,00:40:28.0,&=crying
2344,00:40:28.1,&=crying
2345,00:40:28.2,&=crying
2346,00:40:28.3,&=crying
2347,00:40:28.4,&=crying
2348,00:40:39.0,&=vocalization
2349,00:40:39.1,&=vocalization
2350,00:40:52.1,&=vocalization
2351,00:40:52.2,&=vocalization
2352,00:40:52.3,&=vocalization
2353,00:40:52.4,&=vocalization
2354,00:40:52.5,&=vocalization
2355,00:40:52.6,&=vocalization
2356,00:40:52.7,&=vocalization
2357,00:40:52.8,&=vocalization
2358,00:40:52.9,&=vocalization
2359,00:40:55.8,&=crying
2360,00:40:55.9,&=crying
2361,00:40:56.0,&=crying
2362,00:40:56.1,&=crying
2363,00:40:56.2,&=crying
2364,00:40:56.3,&=crying
2365,00:40:56.4,&=crying
2366,00:40:56.5,&=crying
2367,00:40:56.6,&=crying
2368,00:40:56.7,&=crying
2369,00:41:09.0,&=crying
2370,00:41:09.1,&=crying
2371,00:41:10.5,&=vocalization
2372,00:41:10.6,&=vocalization
2373,00:41:10.7,&=vocalization
2374,00:41:10.8,&=vocalization
2375,00:41:20.0,&=vocalization
2376,00:41:20.1,&=vocalization
2377,00:41:20.2,&=vocalization
2378,00:41:20.3,&=vocalization
2379,00:41:20.4,&=vocalization
2380,00:41:20.5,&=vocalization
2381,00:41:20.6,&=vocalization
2382,00:41:20.7,&=vocalization
2383,00:41:20.8,&=vocalization
2384,00:41:26.7,&=crying
2385,00:41:26.8,&=crying
2386,00:41:29.5,&=vocalization
2387,00:41:29.6,&=vocalization
2388,00:41:29.7,&=vocalization
2389,00:41:33.3,&=vocalization
2390,00:41:33.4,&=vocalization
2391,00:41:33.5,&=vocalization
2392,00:41:33.6,&=vocalization
2393,00:41:33.7,&=vocalization
2394,00:41:33.8,&=vocalization
2395,00:42:09.1,&=vocalization
2396,00:42:09.2,&=vocalization
2397,00:42:09.3,&=vocalization
2398,00:42:09.4,&=vocalization
2399,00:42:09.5,&=vocalization
2400,00:42:09.6,&=vocalization
2401,00:42:09.7,&=vocalization
2402,00:42:09.8,&=vocalization
2403,00:42:31.4,&=crying
2404,00:42:31.5,&=crying
2405,00:42:31.6,&=crying
2406,00:42:33.0,&=crying
2407,00:42:33.1,&=crying
2408,00:42:33.2,&=crying
2409,00:42:33.3,&=crying
2410,00:42:33.4,&=crying
2411,00:42:33.5,&=crying
2412,00:42:33.6,&=crying
2413,00:42:33.7,&=crying
2414,00:42:33.8,&=crying
2415,00:42:33.9,&=crying
2416,00:42:34.0,&=crying
2417,00:42:34.1,&=crying
2418,00:42:34.2,&=crying
2419,00:42:34.3,&=crying
2420,00:42:34.4,&=crying
2421,00:42:34.5,&=crying
2422,00:42:34.6,&=crying
2423,00:42:34.7,&=crying
2424,00:42:34.8,&=crying
2425,00:42:34.9,&=crying
2426,00:42:35.0,&=crying
2427,00:42:35.1,&=crying
2428,00:42:35.2,&=crying
2429,00:42:36.9,&=crying
2430,00:42:37.0,&=crying
2431,00:42:37.1,&=crying
2432,00:42:37.2,&=crying
2433,00:42:37.3,&=crying
2434,00:42:37.4,&=crying
2435,00:42:37.5,&=crying
2436,00:42:37.6,&=crying
2437,00:42:37.7,&=crying
2438,00:42:37.8,&=crying
2439,00:42:37.9,&=crying
2440,00:42:38.0,&=crying
2441,00:42:38.1,&=crying
2442,00:42:38.2,&=crying
2443,00:42:38.3,&=crying
2444,00:42:38.4,&=crying
2445,00:42:38.5,&=crying
2446,00:42:38.6,&=crying
2447,00:42:38.7,&=crying
2448,00:42:38.8,&=crying
2449,00:42:38.9,&=crying
2450,00:42:39.0,&=crying
2451,00:42:39.1,&=crying
2452,00:42:39.2,&=crying
2453,00:42:39.3,&=crying
2454,00:42:39.4,&=crying
2455,00:42:39.5,&=crying
2456,00:42:39.6,&=crying
2457,00:42:39.7,&=crying
2458,00:42:39.8,&=crying
2459,00:42:39.9,&=crying
2460,00:42:40.0,&=crying
2461,00:42:40.1,&=crying
2462,00:42:40.2,&=crying
2463,00:42:40.3,&=crying
2464,00:42:40.4,&=crying
2465,00:42:40.5,&=crying
2466,00:42:45.4,&=vocalization
2467,00:42:45.5,&=vocalization
2468,00:42:45.6,&=vocalization
2469,00:42:45.7,&=vocalization
2470,00:42:45.8,&=vocalization
2471,00:42:45.9,&=vocalization
2472,00:42:46.0,&=vocalization
2473,00:42:46.1,&=vocalization
2474,00:42:46.2,&=vocalization
2475,00:43:03.5,&=vocalization
2476,00:43:03.6,&=vocalization
2477,00:43:03.7,&=vocalization
2478,00:43:03.8,&=vocalization
2479,00:43:03.9,&=vocalization
2480,00:43:05.4,&=crying
2481,00:43:05.5,&=crying
2482,00:43:05.6,&=crying
2483,00:43:05.7,&=crying
2484,00:43:05.8,&=crying
2485,00:43:05.9,&=crying
2486,00:43:06.0,&=crying
2487,00:43:06.1,&=crying
2488,00:43:06.2,&=crying
2489,00:43:06.3,&=crying
2490,00:43:06.4,&=crying
2491,00:43:06.5,&=crying
2492,00:43:06.6,&=crying
2493,00:43:06.7,&=crying
2494,00:43:06.8,&=crying
2495,00:43:06.9,&=crying
2496,00:43:07.0,&=crying
2497,00:43:07.1,&=crying
2498,00:43:07.2,&=crying
2499,00:43:07.3,&=crying
2500,00:43:08.7,&=crying
2501,00:43:08.8,&=crying
2502,00:43:08.9,&=crying
2503,00:43:09.0,&=crying
2504,00:43:09.1,&=crying
2505,00:43:09.2,&=crying
2506,00:43:09.3,&=crying
2507,00:43:09.4,&=crying
2508,00:43:09.5,&=crying
2509,00:43:09.6,&=crying
2510,00:43:09.7,&=crying
2511,00:43:09.8,&=crying
2512,00:43:09.9,&=crying
2513,00:43:10.0,&=crying
2514,00:43:10.1,&=crying
2515,00:43:10.2,&=crying
2516,00:43:10.3,&=crying
2517,00:43:10.4,&=crying
2518,00:43:10.5,&=crying
2519,00:43:10.6,&=crying
2520,00:43:10.7,&=crying
2521,00:43:10.8,&=crying
2522,00:43:10.9,&=crying
2523,00:43:11.0,&=crying
2524,00:43:11.1,&=crying
2525,00:43:11.2,&=crying
2526,00:43:11.3,&=crying
2527,00:43:11.4,&=crying
2528,00:43:11.5,&=crying
2529,00:43:11.6,&=crying
2530,00:43:11.7,&=crying
2531,00:43:11.8,&=crying
2532,00:43:11.9,&=crying
2533,00:43:12.0,&=crying
2534,00:43:12.1,&=crying
2535,00:43:12.2,&=crying
2536,00:43:12.3,&=crying
2537,00:43:12.4,&=crying
2538,00:43:12.5,&=crying
2539,00:43:14.6,&=crying
2540,00:43:14.7,&=crying
2541,00:43:14.8,&=crying
2542,00:43:14.9,&=crying
2543,00:43:15.0,&=crying
2544,00:43:15.1,&=crying
2545,00:43:15.2,&=crying
2546,00:43:17.7,&=crying
2547,00:43:17.8,&=crying
2548,00:43:17.9,&=crying
2549,00:43:18.0,&=crying
2550,00:43:18.1,&=crying
2551,00:43:18.2,&=crying
2552,00:43:19.1,&=crying
2553,00:43:19.2,&=crying
2554,00:43:19.3,&=crying
2555,00:43:19.4,&=crying
2556,00:43:19.5,&=crying
2557,00:43:19.6,&=crying
2558,00:43:19.7,&=crying
2559,00:43:19.8,&=crying
2560,00:43:19.9,&=crying
2561,00:43:20.0,&=crying
2562,00:43:20.9,&=vocalization
2563,00:43:21.0,&=vocalization
2564,00:43:21.1,&=vocalization
2565,00:43:21.2,&=vocalization
2566,00:43:21.3,&=vocalization
2567,00:43:21.4,&=vocalization
2568,00:43:21.5,&=vocalization
2569,00:43:21.6,&=vocalization
2570,00:43:21.7,&=vocalization
2571,00:43:21.8,&=vocalization
2572,00:43:21.9,&=vocalization
2573,00:43:22.0,&=vocalization
2574,00:43:22.1,&=vocalization
2575,00:43:22.2,&=vocalization
2576,00:43:22.3,&=vocalization
2577,00:43:22.4,&=vocalization
2578,00:43:22.5,&=vocalization
2579,00:43:23.4,&=vocalization
2580,00:43:23.5,&=vocalization
2581,00:43:23.6,&=vocalization
2582,00:43:23.7,&=vocalization
2583,00:43:23.8,&=vocalization
2584,00:43:23.9,&=vocalization
2585,00:43:24.0,&=vocalization
2586,00:43:24.1,&=vocalization
2587,00:43:24.2,&=vocalization
2588,00:43:24.3,&=vocalization
2589,00:43:24.4,&=vocalization
2590,00:43:24.5,&=vocalization
2591,00:43:24.6,&=vocalization
2592,00:43:24.7,&=vocalization
2593,00:43:35.0,&=crying
2594,00:43:35.1,&=crying
2595,00:43:35.2,&=crying
2596,00:43:36.7,&=crying
2597,00:43:36.8,&=crying
2598,00:43:36.9,&=crying
2599,00:43:37.0,&=crying
2600,00:43:37.1,&=crying
2601,00:43:37.2,&=crying
2602,00:43:37.3,&=crying
2603,00:43:37.4,&=crying
2604,00:43:37.5,&=crying
2605,00:43:37.6,&=crying
2606,00:43:37.7,&=crying
2607,00:44:58.5,&=crying
2608,00:44:58.6,&=crying
2609,00:44:58.7,&=crying
2610,00:44:58.8,&=crying
2611,00:44:58.9,&=crying
2612,00:44:59.0,&=crying
2613,00:44:59.1,&=crying
2614,00:44:59.2,&=crying
2615,00:44:59.3,&=crying
2616,00:44:59.4,&=crying
2617,00:44:59.5,&=crying
2618,00:44:59.6,&=crying
2619,00:44:59.7,&=crying
2620,00:44:59.8,&=crying
2621,00:44:59.9,&=crying
2622,00:45:00.0,&=crying
2623,00:45:09.0,&=vocalization
2624,00:45:09.1,&=vocalization
2625,00:45:09.2,&=vocalization
2626,00:45:09.3,&=vocalization
2627,00:45:09.4,&=vocalization
2628,00:45:09.5,&=vocalization
2629,00:45:10.7,&=crying
2630,00:45:10.8,&=crying
2631,00:45:10.9,&=crying
2632,00:45:11.0,&=crying
2633,00:45:11.1,&=crying
2634,00:48:21.9,&=vfx
2635,00:48:22.0,&=vfx
2636,00:48:22.1,&=vfx
2637,00:49:06.7,&=vocalization
2638,00:49:06.8,&=vocalization
2639,00:49:06.9,&=vocalization
2640,00:49:07.0,&=vocalization
2641,00:49:07.1,&=vocalization
2642,00:49:07.2,&=vocalization
2643,00:49:30.1,&=crying
2644,00:49:30.2,&=crying
2645,00:49:30.3,&=crying
2646,00:49:31.7,&=crying
2647,00:49:31.8,&=crying
2648,00:49:31.9,&=crying
2649,00:49:32.0,&=crying
2650,00:49:32.1,&=crying
2651,00:49:32.2,&=crying
2652,00:49:32.3,&=crying
2653,00:49:32.4,&=crying
2654,00:49:32.5,&=crying
2655,00:49:32.6,&=crying
2656,00:49:32.7,&=crying
2657,00:49:32.8,&=crying
2658,00:49:33.7,&=crying
2659,00:49:33.8,&=crying
2660,00:49:33.9,&=crying
2661,00:49:34.0,&=crying
2662,00:49:34.1,&=crying
2663,00:49:34.2,&=crying
2664,00:49:34.3,&=crying
2665,00:49:34.4,&=crying
2666,00:49:34.5,&=crying
2667,00:49:34.6,&=crying
2668,00:49:34.7,&=crying
2669,00:49:34.8,&=crying
2670,00:49:34.9,&=crying
2671,00:49:35.0,&=crying
2672,00:49:35.1,&=crying
2673,00:49:35.2,&=crying
2674,00:49:35.3,&=crying
2675,00:49:35.4,&=crying
2676,00:49:35.5,&=crying
2677,00:49:35.6,&=crying
2678,00:49:44.0,&=crying
2679,00:49:44.1,&=crying
2680,00:49:44.2,&=crying
2681,00:49:44.3,&=crying
2682,00:49:44.4,&=crying
2683,00:49:44.5,&=crying
2684,00:49:44.6,&=crying
2685,00:49:44.7,&=crying
2686,00:49:44.8,&=crying
2687,00:49:44.9,&=crying
2688,00:49:45.0,&=crying
2689,00:49:45.1,&=crying
2690,00:49:45.2,&=crying
2691,00:49:45.3,&=crying
2692,00:49:45.4,&=crying
2693,00:49:45.5,&=crying
2694,00:49:45.6,&=crying
2695,00:49:45.7,&=crying
2696,00:49:45.8,&=crying
2697,00:49:45.9,&=crying
2698,00:49:46.0,&=crying
2699,00:49:46.1,&=crying
2700,00:49:46.2,&=crying
2701,00:49:46.3,&=crying
2702,00:49:46.4,&=crying
2703,00:49:46.5,&=crying
2704,00:49:46.6,&=crying
2705,00:49:46.7,&=crying
2706,00:49:46.8,&=crying
2707,00:49:46.9,&=crying
2708,00:49:47.0,&=crying
2709,00:49:47.1,&=crying
2710,00:49:47.2,&=crying
2711,00:49:47.3,&=crying
2712,00:49:47.4,&=crying
2713,00:49:47.5,&=crying
2714,00:49:47.6,&=crying
2715,00:49:47.7,&=crying
2716,00:49:47.8,&=crying
2717,00:49:49.1,&=crying
2718,00:49:49.2,&=crying
2719,00:49:49.3,&=crying
2720,00:49:49.4,&=crying
2721,00:49:49.5,&=crying
2722,00:49:49.6,&=crying
2723,00:49:49.7,&=crying
2724,00:49:49.8,&=crying
2725,00:49:49.9,&=crying
2726,00:49:58.5,&=vocalization
2727,00:49:58.6,&=vocalization
2728,00:49:58.7,&=vocalization
2729,00:49:58.8,&=vocalization
2730,00:49:58.9,&=vocalization
2731,00:49:59.0,&=vocalization
2732,00:49:59.1,&=vocalization
2733,00:49:59.2,&=vocalization
2734,00:49:59.3,&=vocalization
2735,00:49:59.4,&=vocalization
2736,00:49:59.5,&=vocalization
2737,00:49:59.6,&=vocalization
2738,00:49:59.7,&=vocalization
2739,00:49:59.8,&=vocalization
2740,00:49:59.9,&=vocalization
2741,00:50:00.0,&=vocalization
2742,00:50:01.2,&=crying
2743,00:50:01.3,&=crying
2744,00:50:01.4,&=crying
2745,00:50:01.5,&=crying
2746,00:50:01.6,&=crying
2747,00:50:01.7,&=crying
2748,00:50:01.8,&=crying
2749,00:50:03.3,&=crying
2750,00:50:03.4,&=crying
2751,00:50:03.5,&=crying
2752,00:50:03.7,&=crying
2753,00:50:03.8,&=crying
2754,00:50:03.9,&=crying
2755,00:50:04.0,&=crying
2756,00:50:04.1,&=crying
2757,00:50:04.2,&=crying
2758,00:50:04.3,&=crying
2759,00:50:04.4,&=crying
2760,00:50:04.5,&=crying
2761,00:50:04.6,&=crying
2762,00:50:05.9,&=crying
2763,00:50:06.0,&=crying
2764,00:50:06.1,&=crying
2765,00:50:06.2,&=crying
2766,00:50:06.3,&=crying
2767,00:50:06.4,&=crying
2768,00:50:08.3,&=crying
2769,00:50:08.4,&=crying
2770,00:50:08.5,&=crying
2771,00:50:08.6,&=crying
2772,00:50:08.7,&=crying
2773,00:50:08.8,&=crying
2774,00:50:08.9,&=crying
2775,00:50:09.0,&=crying
2776,00:50:09.1,&=crying
2777,00:50:09.2,&=crying
2778,00:50:09.3,&=crying
2779,00:50:09.4,&=crying
2780,00:50:09.5,&=crying
2781,00:50:10.5,&=vocalization
2782,00:50:10.6,&=vocalization
2783,00:50:10.7,&=vocalization
2784,00:50:10.8,&=vocalization
2785,00:50:10.9,&=vocalization
2786,00:50:11.0,&=vocalization
2787,00:50:11.1,&=vocalization
2788,00:50:17.5,&=vocalization
2789,00:50:17.6,&=vocalization
2790,00:50:17.7,&=vocalization
2791,00:50:17.8,&=vocalization
2792,00:50:17.9,&=vocalization
2793,00:52:31.6,&=crying
2794,00:52:31.7,&=crying
2795,00:52:31.8,&=crying
2796,00:52:31.9,&=crying
2797,00:52:32.0,&=crying
2798,00:52:32.1,&=crying
2799,00:52:32.2,&=crying
2800,00:52:32.3,&=crying
2801,00:52:32.4,&=crying
2802,00:52:48.1,&=vocalization
2803,00:52:48.2,&=vocalization
2804,00:52:48.3,&=vocalization
2805,00:52:48.4,&=vocalization
2806,00:52:48.5,&=vocalization
2807,00:52:48.6,&=vocalization
2808,00:52:54.8,&=crying
2809,00:57:25.6,&=vocalization
2810,00:57:25.7,&=vocalization
2811,00:57:25.8,&=vocalization
2812,00:57:25.9,&=vocalization
2813,00:57:26.0,&=vocalization
2814,00:57:26.1,&=vocalization
2815,01:21:54.2,&=crying
2816,01:21:54.3,&=crying
2817,01:21:54.4,&=crying
2818,01:21:54.5,&=crying
