,Time,1 Minute Episode
10478,8972.8,2
10479,8972.9,2
10480,8973.0,2
10481,8973.1,2
10482,8973.2,2
10483,8973.3,2
10484,8973.4,2
10485,8973.5,2
10486,8973.6,2
10487,8973.7,2
10488,8973.8,2
10489,8973.9,2
10490,8974.0,2
10491,8974.1,2
10492,8974.2,2
10493,8974.3,2
10494,8974.4,2
10495,8974.5,2
10496,8974.6,2
10497,8974.7,2
10498,8974.8,2
10499,8974.9,2
10500,8975.0,2
10501,8975.1,2
10502,8975.2,2
10503,8975.3,2
10504,8975.4,2
10505,8975.5,2
10506,8975.6,2
10507,8975.7,2
10508,8975.8,2
10509,8975.9,2
10510,8976.0,2
10511,8976.1,2
10512,8976.2,2
10513,8976.3,2
10514,8976.4,2
10515,8976.5,2
10516,8976.6,2
10517,8976.7,2
10518,8976.8,2
10519,8976.9,2
10520,8977.0,2
10521,8977.1,2
10522,8977.2,2
10523,8977.3,2
10524,8977.4,2
10525,8977.5,2
10526,8977.6,2
10527,8977.7,2
10528,8977.8,2
10529,8977.9,2
10530,8978.0,2
10531,8978.1,2
10532,8978.2,2
10533,8978.3,2
10534,8978.4,2
10535,8978.5,2
10536,8978.6,2
10537,8978.7,2
10538,8978.8,2
10539,8978.9,2
10540,8979.0,2
10541,8979.1,2
10542,8979.2,2
10543,8979.3,2
10544,8979.4,2
10545,8979.5,2
10546,8979.6,2
10547,8979.7,2
10548,8979.8,2
10549,8979.9,2
10550,8980.0,2
10551,8980.1,2
10552,8980.2,2
10553,8980.3,2
10554,8980.4,2
10555,8980.5,2
10556,8980.6,2
10557,8980.7,2
10558,8980.8,2
10559,8980.9,2
10560,8981.0,2
10561,8981.1,2
10562,8981.2,2
10563,8981.3,2
10564,8981.4,2
10565,8981.5,2
10566,8981.6,2
10567,8981.7,2
10568,8981.8,2
10569,8981.9,2
10570,8982.0,2
10571,8982.1,2
10572,8982.2,2
10573,8982.3,2
10574,8982.4,2
10575,8982.5,2
10576,8982.6,2
10577,8982.7,2
10578,8982.8,2
10579,8982.9,2
10580,8983.0,2
10581,8983.1,2
10582,8983.2,2
10583,8983.3,2
10584,8983.4,2
10585,8983.5,2
10586,8983.6,2
10587,8983.7,2
10588,8983.8,2
10589,8983.9,2
10590,8984.0,2
10591,8984.1,2
10592,8984.2,2
10593,8984.3,2
10594,8984.4,2
10595,8984.5,2
10596,8984.6,2
10597,8984.7,2
10598,8984.8,2
10599,8984.9,2
10600,8985.0,2
10601,8985.1,2
10602,8985.2,2
10603,8985.3,2
10604,8985.4,2
10605,8985.5,2
10606,8985.6,2
10607,8985.7,2
10608,8985.8,2
10609,8985.9,2
10610,8986.0,2
10611,8986.1,2
10612,8986.2,2
10613,8986.3,2
10614,8986.4,2
10615,8986.5,2
10616,8986.6,2
10617,8986.7,2
10618,8986.8,2
10619,8986.9,2
10620,8987.0,2
10621,8987.1,2
10622,8987.2,2
10623,8987.3,2
10624,8987.4,2
10625,8987.5,2
10626,8987.6,2
10627,8987.7,2
10628,8987.8,2
10629,8987.9,2
10630,8988.0,2
10631,8988.1,2
10632,8988.2,2
10633,8988.3,2
10634,8988.4,2
10635,8988.5,2
10636,8988.6,2
10637,8988.7,2
10638,8988.8,2
10639,8988.9,2
10640,8989.0,2
10641,8989.1,2
10642,8989.2,2
10643,8989.3,2
10644,8989.4,2
10645,8989.5,2
10646,8989.6,2
10647,8989.7,2
10648,8989.8,2
10649,8989.9,2
10650,8990.0,2
10651,8990.1,2
10652,8990.2,2
10653,8990.3,2
10654,8990.4,2
10655,8990.5,2
10656,8990.6,2
10657,8990.7,2
10658,8990.8,2
10659,8990.9,2
10660,8991.0,2
10661,8991.1,2
10662,8991.2,2
10663,8991.3,2
10664,8991.4,2
10665,8991.5,2
10666,8991.6,2
10667,8991.7,2
10668,8991.8,2
10669,8991.9,2
10670,8992.0,2
10671,8992.1,2
10672,8992.2,2
10673,8992.3,2
10674,8992.4,2
10675,8992.5,2
10676,8992.6,2
10677,8992.7,2
10678,8992.8,2
10679,8992.9,2
10680,8993.0,2
10681,8993.1,2
10682,8993.2,2
10683,8993.3,2
10684,8993.4,2
10685,8993.5,2
10686,8993.6,2
10687,8993.7,2
10688,8993.8,2
10689,8993.9,2
10690,8994.0,2
10691,8994.1,2
10692,8994.2,2
10693,8994.3,2
10694,8994.4,2
10695,8994.5,2
10696,8994.6,2
10697,8994.7,2
10698,8994.8,2
10699,8994.9,2
10700,8995.0,2
10701,8995.1,2
10702,8995.2,2
10703,8995.3,2
10704,8995.4,2
10705,8995.5,2
10706,8995.6,2
10707,8995.7,2
10708,8995.8,2
10709,8995.9,2
10710,8996.0,2
10711,8996.1,2
10712,8996.2,2
10713,8996.3,2
10714,8996.4,2
10715,8996.5,2
10716,8996.6,2
10717,8996.7,2
10718,8996.8,2
10719,8996.9,2
10720,8997.0,2
10721,8997.1,2
10722,8997.2,2
10723,8997.3,2
10724,8997.4,2
10725,8997.5,2
10726,8997.6,2
10727,8997.7,2
10728,8997.8,2
10729,8997.9,2
10730,8998.0,2
10731,8998.1,2
10732,8998.2,2
10733,8998.3,2
10734,8998.4,2
10735,8998.5,2
10736,8998.6,2
10737,8998.7,2
10738,8998.8,2
10739,8998.9,2
10740,8999.0,2
10741,8999.1,2
10742,8999.2,2
10743,8999.3,2
10744,8999.4,2
10745,8999.5,2
10746,8999.6,2
10747,8999.7,2
10748,8999.8,2
10749,8999.9,2
10750,9000.0,2
10751,9000.1,2
10752,9000.2,2
10753,9000.3,2
10754,9000.4,2
10755,9000.5,2
10756,9000.6,2
10757,9000.7,2
10758,9000.8,2
10759,9000.9,2
10760,9001.0,2
10761,9001.1,2
10762,9001.2,2
10763,9001.3,2
10764,9001.4,2
10765,9001.5,2
10766,9001.6,2
10767,9001.7,2
10768,9001.8,2
10769,9001.9,2
10770,9002.0,2
10771,9002.1,2
10772,9002.2,2
10773,9002.3,2
10774,9002.4,2
10775,9002.5,2
10776,9002.6,2
10777,9002.7,2
10778,9002.8,2
10779,9002.9,2
10780,9003.0,2
10781,9003.1,2
10782,9003.2,2
10783,9003.3,2
10784,9003.4,2
10785,9003.5,2
10786,9003.6,2
10787,9003.7,2
10788,9003.8,2
10789,9003.9,2
10790,9004.0,2
10791,9004.1,2
10792,9004.2,2
10793,9004.3,2
10794,9004.4,2
10795,9004.5,2
10796,9004.6,2
10797,9004.7,2
10798,9004.8,2
10799,9004.9,2
10800,9005.0,2
10801,9005.1,2
10802,9005.2,2
10803,9005.3,2
10804,9005.4,2
10805,9005.5,2
10806,9005.6,2
10807,9005.7,2
10808,9005.8,2
10809,9005.9,2
10810,9006.0,2
10811,9006.1,2
10812,9006.2,2
10813,9006.3,2
10814,9006.4,2
10815,9006.5,2
10816,9006.6,2
10817,9006.7,2
10818,9006.8,2
10819,9006.9,2
10820,9007.0,2
10821,9007.1,2
10822,9007.2,2
10823,9007.3,2
10824,9007.4,2
10825,9007.5,2
10826,9007.6,2
10827,9007.7,2
10828,9007.8,2
10829,9007.9,2
10830,9008.0,2
10831,9008.1,2
10832,9008.2,2
10833,9008.3,2
10834,9008.4,2
10835,9008.5,2
10836,9008.6,2
10837,9008.7,2
10838,9008.8,2
10839,9008.9,2
10840,9009.0,2
10841,9009.1,2
10842,9009.2,2
10843,9009.3,2
10844,9009.4,2
10845,9009.5,2
10846,9009.6,2
10847,9009.7,2
10848,9009.8,2
10849,9009.9,2
10850,9010.0,2
10851,9010.1,2
10852,9010.2,2
10853,9010.3,2
10854,9010.4,2
10855,9010.5,2
10856,9010.6,2
10857,9010.7,2
10858,9010.8,2
10859,9010.9,2
10860,9011.0,2
10861,9011.1,2
10862,9011.2,2
10863,9011.3,2
10864,9011.4,2
10865,9011.5,2
10866,9011.6,2
10867,9011.7,2
10868,9011.8,2
10869,9011.9,2
10870,9012.0,2
10871,9012.1,2
10872,9012.2,2
10873,9012.3,2
10874,9012.4,2
10875,9012.5,2
10876,9012.6,2
10877,9012.7,2
10878,9012.8,2
10879,9012.9,2
10880,9013.0,2
10881,9013.1,2
10882,9013.2,2
10883,9013.3,2
10884,9013.4,2
10885,9013.5,2
10886,9013.6,2
10887,9013.7,2
10888,9013.8,2
10889,9013.9,2
10890,9014.0,2
10891,9014.1,2
10892,9014.2,2
10893,9014.3,2
10894,9014.4,2
10895,9014.5,2
10896,9014.6,2
10897,9014.7,2
10898,9014.8,2
10899,9014.9,2
10900,9015.0,2
10901,9015.1,2
10902,9015.2,2
10903,9015.3,2
10904,9015.4,2
10905,9015.5,2
10906,9015.6,2
10907,9015.7,2
10908,9015.8,2
10909,9015.9,2
10910,9016.0,2
10911,9016.1,2
10912,9016.2,2
10913,9016.3,2
10914,9016.4,2
10915,9016.5,2
10916,9016.6,2
10917,9016.7,2
10918,9016.8,2
10919,9016.9,2
10920,9017.0,2
10921,9017.1,2
10922,9017.2,2
10923,9017.3,2
10924,9017.4,2
10925,9017.5,2
10926,9017.6,2
10927,9017.7,2
10928,9017.8,2
10929,9017.9,2
10930,9018.0,2
10931,9018.1,2
10932,9018.2,2
10933,9018.3,2
10934,9018.4,2
10935,9018.5,2
10936,9018.6,2
10937,9018.7,2
10938,9018.8,2
10939,9018.9,2
10940,9019.0,2
10941,9019.1,2
10942,9019.2,2
10943,9019.3,2
10944,9019.4,2
10945,9019.5,2
10946,9019.6,2
10947,9019.7,2
10948,9019.8,2
10949,9019.9,2
10950,9020.0,2
10951,9020.1,2
10952,9020.2,2
10953,9020.3,2
10954,9020.4,2
10955,9020.5,2
10956,9020.6,2
10957,9020.7,2
10958,9020.8,2
10959,9020.9,2
10960,9021.0,2
10961,9021.1,2
10962,9021.2,2
10963,9021.3,2
10964,9021.4,2
10965,9021.5,2
10966,9021.6,2
10967,9021.7,2
10968,9021.8,2
10969,9021.9,2
10970,9022.0,2
10971,9022.1,2
10972,9022.2,2
10973,9022.3,2
10974,9022.4,2
10975,9022.5,2
10976,9022.6,2
10977,9022.7,2
10978,9022.8,2
10979,9022.9,2
10980,9023.0,2
10981,9023.1,2
10982,9023.2,2
10983,9023.3,2
10984,9023.4,2
10985,9023.5,2
10986,9023.6,2
10987,9023.7,2
10988,9023.8,2
10989,9023.9,2
10990,9024.0,2
10991,9024.1,2
10992,9024.2,2
10993,9024.3,2
10994,9024.4,2
10995,9024.5,2
10996,9024.6,2
10997,9024.7,2
10998,9024.8,2
10999,9024.9,2
11000,9025.0,2
11001,9025.1,2
11002,9025.2,2
11003,9025.3,2
11004,9025.4,2
11005,9025.5,2
11006,9025.6,2
11007,9025.7,2
11008,9025.8,2
11009,9025.9,2
11010,9026.0,2
11011,9026.1,2
11012,9026.2,2
11013,9026.3,2
11014,9026.4,2
11015,9026.5,2
11016,9026.6,2
11017,9026.7,2
11018,9026.8,2
11019,9026.9,2
11020,9027.0,2
11021,9027.1,2
11022,9027.2,2
11023,9027.3,2
11024,9027.4,2
11025,9027.5,2
11026,9027.6,2
11027,9027.7,2
11028,9027.8,2
11029,9027.9,2
11030,9028.0,2
11031,9028.1,2
11032,9028.2,2
11033,9028.3,2
11034,9028.4,2
11035,9028.5,2
11036,9028.6,2
11037,9028.7,2
11038,9028.8,2
11039,9028.9,2
11040,9029.0,2
11041,9029.1,2
11042,9029.2,2
11043,9029.3,2
11044,9029.4,2
11045,9029.5,2
11046,9029.6,2
11047,9029.7,2
11048,9029.8,2
11049,9029.9,2
11050,9030.0,2
11051,9030.1,2
11052,9030.2,2
11053,9030.3,2
11054,9030.4,2
11055,9030.5,2
11056,9030.6,2
11057,9030.7,2
11058,9030.8,2
11059,9030.9,2
11060,9031.0,2
11061,9031.1,2
11062,9031.2,2
11063,9031.3,2
11064,9031.4,2
11065,9031.5,2
11066,9031.6,2
11067,9031.7,2
11068,9031.8,2
11069,9031.9,2
11070,9032.0,2
11071,9032.1,2
11072,9032.2,2
11073,9032.3,2
11074,9032.4,2
11075,9032.5,2
11076,9032.6,2
11077,9032.7,2
11078,9032.8,2
11079,9032.9,2
11080,9033.0,2
11081,9033.1,2
11082,9033.2,2
11083,9033.3,2
11084,9033.4,2
11085,9033.5,2
11086,9033.6,2
11087,9033.7,2
11088,9033.8,2
11089,9033.9,2
11090,9034.0,2
11091,9034.1,2
11092,9034.2,2
11093,9034.3,2
11094,9034.4,2
11095,9034.5,2
11096,9034.6,2
11097,9034.7,2
11098,9034.8,2
11099,9034.9,2
11100,9035.0,2
11101,9035.1,2
11102,9035.2,2
11103,9035.3,2
11104,9035.4,2
11105,9035.5,2
11106,9035.6,2
11107,9035.7,2
11108,9035.8,2
11109,9035.9,2
11110,9036.0,2
11111,9036.1,2
11112,9036.2,2
11113,9036.3,2
11114,9036.4,2
11115,9036.5,2
11116,9036.6,2
11117,9036.7,2
11118,9036.8,2
11119,9036.9,2
11120,9037.0,2
11121,9037.1,2
11122,9037.2,2
11123,9037.3,2
11124,9037.4,2
11125,9037.5,2
11126,9037.6,2
11127,9037.7,2
11128,9037.8,2
11129,9037.9,2
11130,9038.0,2
11131,9038.1,2
11132,9038.2,2
11133,9038.3,2
11134,9038.4,2
11135,9038.5,2
11136,9038.6,2
11137,9038.7,2
11138,9038.8,2
11139,9038.9,2
11140,9039.0,2
11141,9039.1,2
11142,9039.2,2
11143,9039.3,2
11144,9039.4,2
11145,9039.5,2
11146,9039.6,2
11147,9039.7,2
11148,9039.8,2
11149,9039.9,2
11150,9040.0,2
11151,9040.1,2
11152,9040.2,2
11153,9040.3,2
11154,9040.4,2
11155,9040.5,2
11156,9040.6,2
11157,9040.7,2
11158,9040.8,2
11159,9040.9,2
11160,9041.0,2
11161,9041.1,2
11162,9041.2,2
11163,9041.3,2
11164,9041.4,2
11165,9041.5,2
11166,9041.6,2
11167,9041.7,2
11168,9041.8,2
11169,9041.9,2
11170,9042.0,2
11171,9042.1,2
11172,9042.2,2
11173,9042.3,2
11174,9042.4,2
11175,9042.5,2
11176,9042.6,2
11177,9042.7,2
11178,9042.8,2
11179,9042.9,2
11180,9043.0,2
11181,9043.1,2
11182,9043.2,2
11183,9043.3,2
11184,9043.4,2
11185,9043.5,2
11186,9043.6,2
11187,9043.7,2
11188,9043.8,2
11189,9043.9,2
11190,9044.0,2
11191,9044.1,2
11192,9044.2,2
11193,9044.3,2
11194,9044.4,2
11195,9044.5,2
11196,9044.6,2
11197,9044.7,2
11198,9044.8,2
11199,9044.9,2
11200,9045.0,2
11201,9045.1,2
11202,9045.2,2
11203,9045.3,2
11204,9045.4,2
11205,9045.5,2
11206,9045.6,2
11207,9045.7,2
11208,9045.8,2
11209,9045.9,2
11210,9046.0,2
11211,9046.1,2
11212,9046.2,2
11213,9046.3,2
11214,9046.4,2
11215,9046.5,2
11216,9046.6,2
11217,9046.7,2
11218,9046.8,2
11219,9046.9,2
11220,9047.0,2
11221,9047.1,2
11222,9047.2,2
11223,9047.3,2
11224,9047.4,2
11225,9047.5,2
11226,9047.6,2
11227,9047.7,2
11228,9047.8,2
11229,9047.9,2
11230,9048.0,2
11231,9048.1,2
11232,9048.2,2
11233,9048.3,2
11234,9048.4,2
11235,9048.5,2
11236,9048.6,2
11237,9048.7,2
11238,9048.8,2
11239,9048.9,2
11240,9049.0,2
11241,9049.1,2
11242,9049.2,2
11243,9049.3,2
11244,9049.4,2
11245,9049.5,2
11246,9049.6,2
11247,9049.7,2
11248,9049.8,2
11249,9049.9,2
11250,9050.0,2
11251,9050.1,2
11252,9050.2,2
11253,9050.3,2
11254,9050.4,2
11255,9050.5,2
11256,9050.6,2
11257,9050.7,2
11258,9050.8,2
11259,9050.9,2
11260,9051.0,2
11261,9051.1,2
11262,9051.2,2
11263,9051.3,2
11264,9051.4,2
11265,9051.5,2
11266,9051.6,2
11267,9051.7,2
11268,9051.8,2
11269,9051.9,2
11270,9052.0,2
11271,9052.1,2
11272,9052.2,2
11273,9052.3,2
11274,9052.4,2
11275,9052.5,2
11276,9052.6,2
11277,9052.7,2
11278,9052.8,2
11279,9052.9,2
11280,9053.0,2
11281,9053.1,2
11282,9053.2,2
11283,9053.3,2
11284,9053.4,2
11285,9053.5,2
11286,9053.6,2
11287,9053.7,2
11288,9053.8,2
11289,9053.9,2
11290,9054.0,2
11291,9054.1,2
11292,9054.2,2
11293,9054.3,2
11294,9054.4,2
11295,9054.5,2
11296,9054.6,2
11297,9054.7,2
11298,9054.8,2
11299,9054.9,2
11300,9055.0,2
11301,9055.1,2
11302,9055.2,2
11303,9055.3,2
11304,9055.4,2
11305,9055.5,2
11306,9055.6,2
11307,9055.7,2
11308,9055.8,2
11309,9055.9,2
11310,9056.0,2
11311,9056.1,2
11312,9056.2,2
11313,9056.3,2
11314,9056.4,2
11315,9056.5,2
11316,9056.6,2
11317,9056.7,2
11318,9056.8,2
11319,9056.9,2
11320,9057.0,2
11321,9057.1,2
11322,9057.2,2
11323,9057.3,2
11324,9057.4,2
11325,9057.5,2
11326,9057.6,2
11327,9057.7,2
11328,9057.8,2
11329,9057.9,2
11330,9058.0,2
11331,9058.1,2
11332,9058.2,2
11333,9058.3,2
11334,9058.4,2
11335,9058.5,2
11336,9058.6,2
11337,9058.7,2
11338,9058.8,2
11339,9058.9,2
11340,9059.0,2
11341,9059.1,2
11342,9059.2,2
11343,9059.3,2
11344,9059.4,2
11345,9059.5,2
11346,9059.6,2
11347,9059.7,2
11348,9059.8,2
11349,9059.9,2
11350,9060.0,2
11351,9060.1,2
11352,9060.2,2
11353,9060.3,2
11354,9060.4,2
11355,9060.5,2
11356,9060.6,2
11357,9060.7,2
11358,9060.8,2
11359,9060.9,2
11360,9061.0,2
11361,9061.1,2
11362,9061.2,2
11363,9061.3,2
11364,9061.4,2
11365,9061.5,2
11366,9061.6,2
11367,9061.7,2
11368,9061.8,2
11369,9061.9,2
11370,9062.0,2
11371,9062.1,2
11372,9062.2,2
11373,9062.3,2
11374,9062.4,2
11375,9062.5,2
11376,9062.6,2
11377,9062.7,2
11378,9062.8,2
11379,9062.9,2
11380,9063.0,2
11381,9063.1,2
11382,9063.2,2
11383,9063.3,2
11384,9063.4,2
11385,9063.5,2
11386,9063.6,2
11387,9063.7,2
11388,9063.8,2
11389,9063.9,2
11390,9064.0,2
11391,9064.1,2
11392,9064.2,2
11393,9064.3,2
11394,9064.4,2
11395,9064.5,2
11396,9064.6,2
11397,9064.7,2
11398,9064.8,2
11399,9064.9,2
11400,9065.0,2
11401,9065.1,2
11402,9065.2,2
11403,9065.3,2
11404,9065.4,2
11405,9065.5,2
11406,9065.6,2
11407,9065.7,2
11408,9065.8,2
11409,9065.9,2
11410,9066.0,2
11411,9066.1,2
11412,9066.2,2
11413,9066.3,2
11414,9066.4,2
11415,9066.5,2
11416,9066.6,2
11417,9066.7,2
11418,9066.8,2
11419,9066.9,2
11420,9067.0,2
11421,9067.1,2
11422,9067.2,2
11423,9067.3,2
11424,9067.4,2
11425,9067.5,2
11426,9067.6,2
11427,9067.7,2
11428,9067.8,2
11429,9067.9,2
11430,9068.0,2
11431,9068.1,2
11432,9068.2,2
11433,9068.3,2
11434,9068.4,2
11435,9068.5,2
11436,9068.6,2
11437,9068.7,2
11438,9068.8,2
11439,9068.9,2
11440,9069.0,2
11441,9069.1,2
11442,9069.2,2
11443,9069.3,2
11444,9069.4,2
11445,9069.5,2
11446,9069.6,2
11447,9069.7,2
11448,9069.8,2
11449,9069.9,2
11450,9070.0,2
11451,9070.1,2
11452,9070.2,2
11453,9070.3,2
11454,9070.4,2
11455,9070.5,2
11456,9070.6,2
11457,9070.7,2
11458,9070.8,2
11459,9070.9,2
11460,9071.0,2
11461,9071.1,2
11462,9071.2,2
11463,9071.3,2
11464,9071.4,2
11465,9071.5,2
11466,9071.6,2
11467,9071.7,2
11468,9071.8,2
11469,9071.9,2
11470,9072.0,2
11471,9072.1,2
11472,9072.2,2
11473,9072.3,2
11474,9072.4,2
11475,9072.5,2
11476,9072.6,2
11477,9072.7,2
11478,9072.8,2
11479,9072.9,2
11480,9073.0,2
11481,9073.1,2
11482,9073.2,2
11483,9073.3,2
11484,9073.4,2
11485,9073.5,2
11486,9073.6,2
11487,9073.7,2
11488,9073.8,2
11489,9073.9,2
11490,9074.0,2
11491,9074.1,2
11492,9074.2,2
11493,9074.3,2
11494,9074.4,2
11495,9074.5,2
11496,9074.6,2
11497,9074.7,2
11498,9074.8,2
11499,9074.9,2
11500,9075.0,2
11501,9075.1,2
11502,9075.2,2
11503,9075.3,2
11504,9075.4,2
11505,9075.5,2
11506,9075.6,2
11507,9075.7,2
11508,9075.8,2
11509,9075.9,2
11510,9076.0,2
11511,9076.1,2
11512,9076.2,2
11513,9076.3,2
11514,9076.4,2
11515,9076.5,2
11516,9076.6,2
11517,9076.7,2
11518,9076.8,2
11519,9076.9,2
11520,9077.0,2
11521,9077.1,2
11522,9077.2,2
11523,9077.3,2
11524,9077.4,2
11525,9077.5,2
11526,9077.6,2
11527,9077.7,2
11528,9077.8,2
11529,9077.9,2
11530,9078.0,2
11531,9078.1,2
11532,9078.2,2
11533,9078.3,2
11534,9078.4,2
11535,9078.5,2
11536,9078.6,2
11537,9078.7,2
11538,9078.8,2
11539,9078.9,2
11540,9079.0,2
11541,9079.1,2
11542,9079.2,2
11543,9079.3,2
11544,9079.4,2
11545,9079.5,2
11546,9079.6,2
11547,9079.7,2
11548,9079.8,2
11549,9079.9,2
11550,9080.0,2
11551,9080.1,2
11552,9080.2,2
11553,9080.3,2
11554,9080.4,2
11555,9080.5,2
11556,9080.6,2
11557,9080.7,2
11558,9080.8,2
11559,9080.9,2
11560,9081.0,2
11561,9081.1,2
11562,9081.2,2
11563,9081.3,2
11564,9081.4,2
11565,9081.5,2
11566,9081.6,2
11567,9081.7,2
11568,9081.8,2
11569,9081.9,2
11570,9082.0,2
11571,9082.1,2
11572,9082.2,2
11573,9082.3,2
11574,9082.4,2
11575,9082.5,2
11576,9082.6,2
11577,9082.7,2
11578,9082.8,2
11579,9082.9,2
11580,9083.0,2
11581,9083.1,2
11582,9083.2,2
11583,9083.3,2
11584,9083.4,2
11585,9083.5,2
11586,9083.6,2
11587,9083.7,2
11588,9083.8,2
11589,9083.9,2
11590,9084.0,2
11591,9084.1,2
11592,9084.2,2
11593,9084.3,2
11594,9084.4,2
11595,9084.5,2
11596,9084.6,2
11597,9084.7,2
11598,9084.8,2
11599,9084.9,2
11600,9085.0,2
11601,9085.1,2
11602,9085.2,2
11603,9085.3,2
11604,9085.4,2
11605,9085.5,2
11606,9085.6,2
11607,9085.7,2
11608,9085.8,2
11609,9085.9,2
11610,9086.0,2
11611,9086.1,2
11612,9086.2,2
11613,9086.3,2
11614,9086.4,2
11615,9086.5,2
11616,9086.6,2
11617,9086.7,2
11618,9086.8,2
11619,9086.9,2
11620,9087.0,2
11621,9087.1,2
11622,9087.2,2
11623,9087.3,2
11624,9087.4,2
11625,9087.5,2
11626,9087.6,2
11627,9087.7,2
11628,9087.8,2
11629,9087.9,2
11630,9088.0,2
11631,9088.1,2
11632,9088.2,2
11633,9088.3,2
11634,9088.4,2
11635,9088.5,2
11636,9088.6,2
11637,9088.7,2
11638,9088.8,2
11639,9088.9,2
11640,9089.0,2
11641,9089.1,2
11642,9089.2,2
11643,9089.3,2
11644,9089.4,2
11645,9089.5,2
11646,9089.6,2
11647,9089.7,2
11648,9089.8,2
11649,9089.9,2
11650,9090.0,2
11651,9090.1,2
11652,9090.2,2
11653,9090.3,2
11654,9090.4,2
11655,9090.5,2
11656,9090.6,2
11657,9090.7,2
11658,9090.8,2
11659,9090.9,2
11660,9091.0,2
11661,9091.1,2
11662,9091.2,2
11663,9091.3,2
11664,9091.4,2
11665,9091.5,2
11666,9091.6,2
11667,9091.7,2
11668,9091.8,2
11669,9091.9,2
11670,9092.0,2
11671,9092.1,2
11672,9092.2,2
11673,9092.3,2
11674,9092.4,2
11675,9092.5,2
11676,9092.6,2
11677,9092.7,2
11678,9092.8,2
11679,9092.9,2
11680,9093.0,2
11681,9093.1,2
11682,9093.2,2
11683,9093.3,2
11684,9093.4,2
11685,9093.5,2
11686,9093.6,2
11687,9093.7,2
11688,9093.8,2
11689,9093.9,2
11690,9094.0,2
11691,9094.1,2
11692,9094.2,2
11693,9094.3,2
11694,9094.4,2
11695,9094.5,2
11696,9094.6,2
11697,9094.7,2
11698,9094.8,2
11699,9094.9,2
11700,9095.0,2
11701,9095.1,2
11702,9095.2,2
11703,9095.3,2
11704,9095.4,2
11705,9095.5,2
11706,9095.6,2
11707,9095.7,2
11708,9095.8,2
11709,9095.9,2
11710,9096.0,2
11711,9096.1,2
11712,9096.2,2
11713,9096.3,2
11714,9096.4,2
11715,9096.5,2
11716,9096.6,2
11717,9096.7,2
11718,9096.8,2
11719,9096.9,2
11720,9097.0,2
11721,9097.1,2
11722,9097.2,2
11723,9097.3,2
11724,9097.4,2
11725,9097.5,2
11726,9097.6,2
11727,9097.7,2
11728,9097.8,2
11729,9097.9,2
11730,9098.0,2
11731,9098.1,2
11732,9098.2,2
11733,9098.3,2
11734,9098.4,2
11735,9098.5,2
11736,9098.6,2
11737,9098.7,2
11738,9098.8,2
11739,9098.9,2
11740,9099.0,2
11741,9099.1,2
11742,9099.2,2
11743,9099.3,2
11744,9099.4,2
11745,9099.5,2
11746,9099.6,2
11747,9099.7,2
11748,9099.8,2
11749,9099.9,2
11750,9100.0,2
11751,9100.1,2
11752,9100.2,2
11753,9100.3,2
11754,9100.4,2
11755,9100.5,2
11756,9100.6,2
11757,9100.7,2
11758,9100.8,2
11759,9100.9,2
11760,9101.0,2
11761,9101.1,2
11762,9101.2,2
11763,9101.3,2
11764,9101.4,2
11765,9101.5,2
11766,9101.6,2
11767,9101.7,2
11768,9101.8,2
11769,9101.9,2
11770,9102.0,2
11771,9102.1,2
11772,9102.2,2
11773,9102.3,2
11774,9102.4,2
11775,9102.5,2
11776,9102.6,2
11777,9102.7,2
11778,9102.8,2
11779,9102.9,2
11780,9103.0,2
11781,9103.1,2
11782,9103.2,2
11783,9103.3,2
11784,9103.4,2
11785,9103.5,2
11786,9103.6,2
11787,9103.7,2
11788,9103.8,2
11789,9103.9,2
11790,9104.0,2
11791,9104.1,2
11792,9104.2,2
11793,9104.3,2
11794,9104.4,2
11795,9104.5,2
11796,9104.6,2
11797,9104.7,2
11798,9104.8,2
11799,9104.9,2
11800,9105.0,2
11801,9105.1,2
11802,9105.2,2
11803,9105.3,2
11804,9105.4,2
11805,9105.5,2
11806,9105.6,2
11807,9105.7,2
11808,9105.8,2
11809,9105.9,2
11810,9106.0,2
11811,9106.1,2
11812,9106.2,2
11813,9106.3,2
11814,9106.4,2
11815,9106.5,2
11816,9106.6,2
11817,9106.7,2
11818,9106.8,2
11819,9106.9,2
11820,9107.0,2
11821,9107.1,2
11822,9107.2,2
11823,9107.3,2
11824,9107.4,2
11825,9107.5,2
11826,9107.6,2
11827,9107.7,2
11828,9107.8,2
11829,9107.9,2
11830,9108.0,2
11831,9108.1,2
11832,9108.2,2
11833,9108.3,2
11834,9108.4,2
11835,9108.5,2
11836,9108.6,2
11837,9108.7,2
11838,9108.8,2
11839,9108.9,2
11840,9109.0,2
11841,9109.1,2
11842,9109.2,2
11843,9109.3,2
11844,9109.4,2
11845,9109.5,2
11846,9109.6,2
11847,9109.7,2
11848,9109.8,2
11849,9109.9,2
11850,9110.0,2
11851,9110.1,2
11852,9110.2,2
11853,9110.3,2
11854,9110.4,2
11855,9110.5,2
11856,9110.6,2
11857,9110.7,2
11858,9110.8,2
11859,9110.9,2
11860,9111.0,2
11861,9111.1,2
11862,9111.2,2
11863,9111.3,2
11864,9111.4,2
11865,9111.5,2
11866,9111.6,2
11867,9111.7,2
11868,9111.8,2
11869,9111.9,2
11870,9112.0,2
11871,9112.1,2
11872,9112.2,2
11873,9112.3,2
11874,9112.4,2
11875,9112.5,2
